target,target_label,target_family,instrument,controls,observations,sample_start,sample_end,coefficient,std_error_hac,t_stat_hac,p_value_hac,first_stage_f_stat,partial_r_squared,full_r_squared,sign,relevance_class,interpretation,top5_abs_shock_share,jackknife_without_top5_f_stat,jackknife_f_ratio,rolling_windows,rolling_median_f,rolling_min_f,rolling_max_f,rolling_sign_stability,regime_count,regime_estimated_count,regime_max_f,regime_median_f,regime_sign_stability,final_screen,rank
d_ln_ecb_assets_ea_stock,"ECB assets, log end-of-month stock",liquidity stock,qe_factor_monthly_easing,"L1_d_ln_ecb_assets_ea_stock,L2_d_ln_ecb_assets_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",142,2014-01,2025-10,-0.001025058025822512,0.0008936743004553755,-1.1470152216531115,0.25338923142862385,2.063051816782834,0.014942823511685197,0.2947911811234274,negative,weak,Balance-sheet/liquidity response candidate; retained as secondary because it is a persistent implementation stock.,0.18845495987663957,0.8751020938310946,0.42417843638835356,83,0.8497762799615358,0.0028085929626750325,6.988470119776534,0.9156626506024096,4,3,3.764881120089716,1.3078488987865273,0.6666666666666666,reject_weak_relevance,11
d_dfr_eop,"deposit facility rate, end of month",policy-rate bridge,timing_factor_monthly_easing,"L1_d_dfr_eop,L2_d_dfr_eop,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,0.005083468500740533,0.006972701533137973,0.7290529325801767,0.4666861025013504,1.3817224270109347,0.00577204647456838,0.2990558401148513,positive,weak,"Observed policy-rate implementation; conventional short-rate channel, but discrete and often unchanged.",0.19120183633612997,0.04396016390454958,0.03181548120315896,125,1.2836006636641466,1.3396896654931199e-06,4.486612257342165,0.408,4,2,1.1466167300050132,0.6922166540810637,0.5,reject_weak_relevance,12
d_ln_retail_de_chained_index,German retail volume,purchasing-power proxy,qe_factor_monthly_easing,"L1_d_ln_retail_de_chained_index,L2_d_ln_retail_de_chained_index,inflation_ea20_mom,L1_inflation_ea20_mom",142,2014-01,2025-10,-0.0008520865426326203,0.0005701656304123601,-1.4944544132138708,0.13737352603091332,1.3146640852504585,0.009574098250965113,0.20091991885665506,negative,weak,Monthly real-activity/purchasing-power proxy. It is not compensation and should not be narrated as wages.,0.18845495987663957,1.6789244354156405,1.2770748469148194,83,0.8361266850776058,0.07088877063731755,2.699103284612204,1.0,4,3,2.067316373730925,0.4107068246964598,1.0,reject_weak_relevance,13
d_ln_ecb_assets_ea_stock,"ECB assets, log end-of-month stock",liquidity stock,target_factor_monthly_easing,"L1_d_ln_ecb_assets_ea_stock,L2_d_ln_ecb_assets_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,-0.0009848919412801488,0.0010913115317776074,-0.9024846825139704,0.36770430883903843,1.1759736839714126,0.004875998491924272,0.07295506728635182,negative,weak,Balance-sheet/liquidity response candidate; retained as secondary because it is a persistent implementation stock.,0.28803141563810597,4.773120220079302,4.058866524937759,187,0.4972452634390244,6.467268214077944e-08,18.661493667227994,0.8021390374331551,4,4,5.577047776415027,0.4056270679264591,0.5,reject_weak_relevance,14
d_ln_hh_loans_ea_stock,household credit,credit response,qe_factor_monthly_easing,"L1_d_ln_hh_loans_ea_stock,L2_d_ln_hh_loans_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",142,2014-01,2025-10,-5.9903879182727514e-05,6.672328893851196e-05,-0.8977956592926829,0.3708811352575465,0.9904978040266466,0.007230412473160108,0.23896368879501695,negative,weak,Transmission response candidate; should not be confused with the policy innovation.,0.18845495987663957,1.6110893564671864,1.6265451068318013,83,1.7200388981166423,0.001844513722187231,3.3422062633038627,0.8433734939759037,4,3,10.259124751580043,0.2500608846988373,0.6666666666666666,reject_weak_relevance,15
d_ln_nfc_loans_ea_stock,NFC credit,credit response,weighted_composite_monthly_easing,"L1_d_ln_nfc_loans_ea_stock,L2_d_ln_nfc_loans_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,0.0006258760533881718,0.0005249603867306181,1.192234822299722,0.23434666930103257,0.9502988618507253,0.003943962162900577,0.25507147854685697,positive,weak,Transmission response candidate for productive credit; not a policy variable.,0.15872725901413534,1.8207008908010833,1.9159245200559678,187,0.26766566107565315,2.754036349916281e-07,5.187198028971851,0.7272727272727273,4,4,9.940535557542415,1.0722430007655464,0.75,reject_weak_relevance,16
d_ln_ecb_assets_ea_mavg,"ECB assets, log monthly average",liquidity stock,weighted_composite_monthly_easing,"L1_d_ln_ecb_assets_ea_mavg,L2_d_ln_ecb_assets_ea_mavg,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,0.0031643676719442636,0.0036769135210967473,0.8606043231064076,0.3903149163444436,0.9091011353062477,0.003773627193916814,0.14153197773356896,positive,weak,"Monthly-average balance-sheet response candidate; secondary, not a preferred causal treatment.",0.15872725901413534,0.6052836737891562,0.6658045516412814,187,0.31055814049023345,6.073043628710912e-09,1.725618099776406,0.5026737967914439,4,4,0.9350207105389648,0.5309895035893542,0.5,reject_weak_relevance,17
d_ln_ecb_assets_ea_mavg,"ECB assets, log monthly average",liquidity stock,qe_factor_monthly_easing,"L1_d_ln_ecb_assets_ea_mavg,L2_d_ln_ecb_assets_ea_mavg,inflation_ea20_mom,L1_inflation_ea20_mom",142,2014-01,2025-10,0.0005466571550466099,0.0006275609577537978,0.871082160692782,0.3852443458079902,0.7894841367563008,0.0057715265302631606,0.3987511002573675,positive,weak,"Monthly-average balance-sheet response candidate; secondary, not a preferred causal treatment.",0.18845495987663957,0.6765303511791023,0.8569270992052052,83,0.5926457067019191,0.0021175243342291556,3.1500383389215543,0.891566265060241,4,3,1.4338120025971697,0.8434631994770886,0.6666666666666666,reject_weak_relevance,18
d_ln_dax_real_de,real DAX,macro-financial response,weighted_composite_monthly_easing,"L1_d_ln_dax_real_de,L2_d_ln_dax_real_de,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,-0.005084480616983566,0.010415039889298084,-0.48818637960360534,0.625863548652429,0.710922536709405,0.002953428657151968,0.04287918791050105,negative,weak,"QE-sensitive market response bridge; useful for transmission timing, not a policy implementation variable.",0.15872725901413534,0.0012959355831079348,0.0018228928134791406,187,0.7592648163189439,9.499784065813174e-05,6.503087213028872,0.3689839572192513,4,4,1.707233736651416,1.0404469935700438,0.5,reject_weak_relevance,19
d_ln_dax_real_de,real DAX,macro-financial response,timing_factor_monthly_easing,"L1_d_ln_dax_real_de,L2_d_ln_dax_real_de,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,-0.0013779357954156466,0.0031404794868159897,-0.43876605505635136,0.6612290990740505,0.6571767207010302,0.002753643237262125,0.042761756015894936,negative,weak,"QE-sensitive market response bridge; useful for transmission timing, not a policy implementation variable.",0.19120183633612997,1.0021236963685192,1.5248922623119145,185,1.7598552391925175,9.693132153044266e-06,9.894710415086013,0.6918918918918919,4,4,2.688733608658158,0.14401419365179818,1.0,reject_weak_relevance,20
d_dfr_mavg,"deposit facility rate, monthly average",policy-rate bridge,weighted_composite_monthly_easing,"L1_d_dfr_mavg,L2_d_dfr_mavg,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,0.0069372500307156824,0.00956447800127942,0.725314024433712,0.46896601794488385,0.5857673974206314,0.0024347549888643644,0.650706661845838,positive,weak,Monthly-average policy-rate implementation; smoother than end-of-month DFR but still mechanically administered.,0.15872725901413534,0.21087767308536992,0.3600024071226033,187,3.1967101356876158,0.009600279566726279,37.93373296825588,0.7433155080213903,4,3,5.939273251351234,0.18661312266923066,1.0,reject_weak_relevance,21
d_dfr_mavg,"deposit facility rate, monthly average",policy-rate bridge,qe_factor_monthly_easing,"L1_d_dfr_mavg,L2_d_dfr_mavg,inflation_ea20_mom,L1_inflation_ea20_mom",142,2014-01,2025-10,0.001848548634860603,0.0014890437599286244,1.2414333847040273,0.2165825740706964,0.5254397698569852,0.00384865832142879,0.6883046022417855,positive,weak,Monthly-average policy-rate implementation; smoother than end-of-month DFR but still mechanically administered.,0.18845495987663957,0.014624970941717422,0.027833772357387536,83,3.5134102075624343,0.0009233934849994791,17.591566885334014,0.9879518072289156,4,2,4.89647518057974,2.6677394051580268,1.0,reject_weak_relevance,22
d_ln_dax_real_de,real DAX,macro-financial response,qe_factor_monthly_easing,"L1_d_ln_dax_real_de,L2_d_ln_dax_real_de,inflation_ea20_mom,L1_inflation_ea20_mom",142,2014-01,2025-10,0.0012464961540882362,0.001954090232480472,0.6378907858855454,0.5246173430767199,0.4617849995742184,0.0033839876825270845,0.04332976509649522,positive,weak,"QE-sensitive market response bridge; useful for transmission timing, not a policy implementation variable.",0.18845495987663957,1.2250092813496778,2.6527697575260745,83,0.48505712445808524,0.0001114380457110207,3.2334357099728908,0.21686746987951808,4,3,4.978579153364099,1.455444635887858,0.6666666666666666,reject_weak_relevance,23
d_wx_shadow_rate,shadow rate,policy-rate bridge,weighted_composite_monthly_easing,"L1_d_wx_shadow_rate,L2_d_wx_shadow_rate,inflation_ea20_mom,L1_inflation_ea20_mom",208,2005-04,2022-08,-0.03013434399799986,0.038045860362736515,-0.7920531619128404,0.42925883107760177,0.45630211869636783,0.0022538301545626687,0.1295179947764008,negative,weak,Monthly change in the Wu-Xia shadow rate; best local proxy for the stance variable in the lower-bound period.,0.177140429341736,0.5973742338614663,1.3091638398877796,149,1.645075979014538,1.9315236604654886e-06,4.907109393705419,0.9395973154362416,4,3,2.4734819633243412,1.632928678870416,0.6666666666666666,reject_weak_relevance,24
d_ln_nfc_loans_ea_stock,NFC credit,credit response,fg_factor_monthly_easing,"L1_d_ln_nfc_loans_ea_stock,L2_d_ln_nfc_loans_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,6.044747245648014e-05,8.706468088388522e-05,0.6942823639024943,0.48818229111688954,0.33929479040845556,0.0014235788970795842,0.26294532556391215,positive,weak,Transmission response candidate for productive credit; not a policy variable.,0.1717500890975518,0.451776354351618,1.3315157412459915,185,0.1719998605361099,2.15622706508914e-05,2.601542601863365,0.6270270270270271,4,4,0.6672013287914528,0.3348074577053246,0.5,reject_weak_relevance,25
d_wx_shadow_rate,shadow rate,policy-rate bridge,qe_factor_monthly_easing,"L1_d_wx_shadow_rate,L2_d_wx_shadow_rate,inflation_ea20_mom,L1_inflation_ea20_mom",104,2014-01,2022-08,-0.009393952894182014,0.01306221654530638,-0.7191698944508407,0.4737476711278657,0.32879972407958113,0.0033438801755154746,0.18038164811718704,negative,weak,Monthly change in the Wu-Xia shadow rate; best local proxy for the stance variable in the lower-bound period.,0.2371811623897881,0.019566967817261468,0.059510292692720054,45,1.0220476681462969,2.3304268553128197e-05,2.7384464056838236,0.9111111111111111,4,2,2.0777240948418445,1.0474625199824792,0.5,reject_weak_relevance,26
d_wx_shadow_rate,shadow rate,policy-rate bridge,fg_factor_monthly_easing,"L1_d_wx_shadow_rate,L2_d_wx_shadow_rate,inflation_ea20_mom,L1_inflation_ea20_mom",206,2005-04,2022-08,-0.003966714941288608,0.0061646097976634905,-0.643465697178769,0.5206590914168275,0.2970557239427836,0.0014830758388790167,0.1282010035860025,negative,weak,Monthly change in the Wu-Xia shadow rate; best local proxy for the stance variable in the lower-bound period.,0.19178332512722449,1.871058997217545,6.298680168095104,147,0.688612983525441,9.323901223523822e-05,6.095944703213978,0.7346938775510204,4,3,0.6392218634874329,0.4931645193913008,1.0,reject_weak_relevance,27
d_ln_dax_real_de,real DAX,macro-financial response,target_factor_monthly_easing,"L1_d_ln_dax_real_de,L2_d_ln_dax_real_de,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,-0.0007546120362357299,0.0019235077658765279,-0.3923103663123808,0.6951770752139651,0.29258866544532647,0.0012176349968608142,0.04121290241741704,negative,weak,"QE-sensitive market response bridge; useful for transmission timing, not a policy implementation variable.",0.28803141563810597,2.899646605856589,9.910317617544283,187,1.036489828748797,0.0009631283775266705,14.172574413305458,0.45989304812834225,4,4,10.568605244077858,2.5464922683281808,0.5,reject_weak_relevance,28
d_wx_shadow_rate,shadow rate,policy-rate bridge,target_factor_monthly_easing,"L1_d_wx_shadow_rate,L2_d_wx_shadow_rate,inflation_ea20_mom,L1_inflation_ea20_mom",208,2005-04,2022-08,-0.006158613599094049,0.012494853985055274,-0.49289200229632013,0.622624257850633,0.26034934556662415,0.0012871991292856472,0.12867465912789133,negative,weak,Monthly change in the Wu-Xia shadow rate; best local proxy for the stance variable in the lower-bound period.,0.3051064531081703,3.277537359741988,12.588997881322719,149,0.9229723219715181,0.01801180517702637,4.904104749946654,0.9798657718120806,4,3,2.3556520894002535,0.33575274751159984,0.6666666666666666,reject_weak_relevance,29
d_ln_ecb_assets_ea_stock,"ECB assets, log end-of-month stock",liquidity stock,weighted_composite_monthly_easing,"L1_d_ln_ecb_assets_ea_stock,L2_d_ln_ecb_assets_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,0.002017715349944916,0.004703148491948922,0.4290137454513587,0.6682980613457021,0.2498842922990931,0.0010401016135145036,0.06938159427378954,positive,weak,Balance-sheet/liquidity response candidate; retained as secondary because it is a persistent implementation stock.,0.15872725901413534,0.04562744780125919,0.18259430147232503,187,0.9665123826814964,0.0005649699156169223,8.488000979731355,0.40106951871657753,4,4,7.485727824186394,0.8971239592186876,0.5,reject_weak_relevance,30
d_ln_retail_de_chained_index,German retail volume,purchasing-power proxy,weighted_composite_monthly_easing,"L1_d_ln_retail_de_chained_index,L2_d_ln_retail_de_chained_index,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,-0.0009731361113849371,0.0015523182724078075,-0.6268921320339169,0.5313258198066227,0.2299975716205695,0.0009574057109666314,0.20229916374535895,negative,weak,Monthly real-activity/purchasing-power proxy. It is not compensation and should not be narrated as wages.,0.15872725901413534,2.262459721421465,9.83688525700558,187,0.07772327295081122,2.703203238372688e-09,5.5814190883373795,0.6203208556149733,4,4,1.5145851037083549,0.1919592274637108,0.75,reject_weak_relevance,31
d_dfr_eop,"deposit facility rate, end of month",policy-rate bridge,fg_factor_monthly_easing,"L1_d_dfr_eop,L2_d_dfr_eop,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,0.0011699403563397031,0.003252315533362269,0.35972535393274396,0.7193715142064155,0.22553644329384645,0.0009467349582295186,0.2956539302057495,positive,weak,"Observed policy-rate implementation; conventional short-rate channel, but discrete and often unchanged.",0.1717500890975518,0.23263138162390862,1.0314580571833276,125,1.2501965238156874,2.0289735488776926e-05,7.709462578340124,0.656,4,2,1.4080481531558642,1.0227849359055106,0.5,reject_weak_relevance,32
d_ln_hh_loans_ea_stock,household credit,credit response,weighted_composite_monthly_easing,"L1_d_ln_hh_loans_ea_stock,L2_d_ln_hh_loans_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,-8.27609013930428e-05,0.00023571436137691192,-0.35110674169193484,0.7258162874580618,0.14169968240437583,0.000590066958765506,0.5245175307714864,negative,weak,Transmission response candidate; should not be confused with the policy innovation.,0.15872725901413534,0.0361466081028551,0.255093077764999,187,0.3425189016612211,7.901758129767062e-05,4.140318242202153,0.3850267379679144,4,4,1.2898842534130577,0.5719610421300014,0.25,reject_weak_relevance,33
d_dfr_mavg,"deposit facility rate, monthly average",policy-rate bridge,timing_factor_monthly_easing,"L1_d_dfr_mavg,L2_d_dfr_mavg,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,-0.0008526279244199378,0.001542803428315257,-0.5526484507174115,0.5810228191880362,0.11037090963864649,0.0004635283596300454,0.6516985952860823,negative,weak,Monthly-average policy-rate implementation; smoother than end-of-month DFR but still mechanically administered.,0.19120183633612997,0.334319440732979,3.0290539583984426,185,0.451335567598885,6.242388449678489e-05,5.174287086057073,0.6108108108108108,4,3,1.695434818916689,0.5152646356227765,1.0,reject_weak_relevance,34
d_ln_dax_real_de,real DAX,macro-financial response,fg_factor_monthly_easing,"L1_d_ln_dax_real_de,L2_d_ln_dax_real_de,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,-0.0003257634634787925,0.0010037548427329012,-0.32454484861247945,0.745810641936696,0.10934740465165685,0.0004592318858689235,0.04055939320144086,negative,weak,"QE-sensitive market response bridge; useful for transmission timing, not a policy implementation variable.",0.1717500890975518,2.0459543820026296,18.7105893232705,185,0.5306927009076929,2.5865571159354384e-05,2.9579525604976897,0.3837837837837838,4,4,0.9551846976543706,0.41760007756146306,0.5,reject_weak_relevance,35
d_ln_nfc_loans_ea_stock,NFC credit,credit response,timing_factor_monthly_easing,"L1_d_ln_nfc_loans_ea_stock,L2_d_ln_nfc_loans_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,4.054035245731983e-05,0.00016566748685084473,0.2447091654973887,0.8068924780750956,0.05152825742908041,0.0002164584189241487,0.2620543433894592,positive,weak,Transmission response candidate for productive credit; not a policy variable.,0.19120183633612997,1.1939821624456233,23.17140578815284,185,0.7223847221035813,0.0005352518057210495,9.73825610696011,0.6594594594594595,4,4,2.948348108915064,0.30705168898817664,0.5,reject_weak_relevance,36
d_ln_ecb_assets_ea_stock,"ECB assets, log end-of-month stock",liquidity stock,fg_factor_monthly_easing,"L1_d_ln_ecb_assets_ea_stock,L2_d_ln_ecb_assets_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,-0.00014044995658136762,0.0007047201961559671,-0.1992988952884835,0.8421991055937003,0.046925270574689024,0.0001971261360395715,0.06978736950457542,negative,weak,Balance-sheet/liquidity response candidate; retained as secondary because it is a persistent implementation stock.,0.1717500890975518,0.2743671909677038,5.846896301450299,185,1.2926198821824895,0.0005107058449989022,8.102982314119417,0.4648648648648649,4,4,5.318780800866467,1.7929586079862632,0.5,reject_weak_relevance,37
d_dfr_eop,"deposit facility rate, end of month",policy-rate bridge,weighted_composite_monthly_easing,"L1_d_dfr_eop,L2_d_dfr_eop,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,-0.0031466970960283857,0.021579380640427706,-0.14581962051928557,0.8841861845732416,0.042359250687430086,0.00017646573221350632,0.29376505140131226,negative,weak,"Observed policy-rate implementation; conventional short-rate channel, but discrete and often unchanged.",0.15872725901413534,0.7401135753059547,17.472300932971415,127,4.055503154930794,0.00034433784974879927,12.592195028077843,0.6377952755905512,4,2,2.336733406725171,1.239971810926475,0.5,reject_weak_relevance,38
d_ln_retail_de_chained_index,German retail volume,purchasing-power proxy,fg_factor_monthly_easing,"L1_d_ln_retail_de_chained_index,L2_d_ln_retail_de_chained_index,inflation_ea20_mom,L1_inflation_ea20_mom",244,2005-04,2025-10,6.222661239442594e-05,0.00021204723979987517,0.2934563659171128,0.7694290749852739,0.036183883127502536,0.00015201001182773256,0.20166623284533436,positive,weak,Monthly real-activity/purchasing-power proxy. It is not compensation and should not be narrated as wages.,0.1717500890975518,0.056142093836199204,1.551577359410795,185,0.38410795751386906,5.442653122021222e-05,2.8215176814980603,0.6972972972972973,4,4,0.3611539655614695,0.04013491082739037,0.5,reject_weak_relevance,39
d_wx_shadow_rate,shadow rate,policy-rate bridge,timing_factor_monthly_easing,"L1_d_wx_shadow_rate,L2_d_wx_shadow_rate,inflation_ea20_mom,L1_inflation_ea20_mom",206,2005-04,2022-08,0.001741069231720616,0.00841568124666035,0.20688393258852764,0.8363109809424469,0.022138543773064772,0.00011068046734346833,0.12700277361249168,positive,weak,Monthly change in the Wu-Xia shadow rate; best local proxy for the stance variable in the lower-bound period.,0.2103253921689493,0.02507782174273835,1.1327674484737202,147,0.0965726838721806,2.2461704821673577e-05,2.5098365003267458,0.3197278911564626,4,3,0.17636003130629918,0.16091957939746476,0.3333333333333333,reject_weak_relevance,40
d_ln_nfc_loans_ea_stock,NFC credit,credit response,target_factor_monthly_easing,"L1_d_ln_nfc_loans_ea_stock,L2_d_ln_nfc_loans_ea_stock,inflation_ea20_mom,L1_inflation_ea20_mom",246,2005-04,2025-10,1.56719758674122e-05,0.00021776093243284692,0.07196872135108588,0.9426867381736755,0.01174113901993324,4.891901939552416e-05,0.2521584609859294,positive,weak,Transmission response candidate for productive credit; not a policy variable.,0.28803141563810597,4.25998695899061,362.82569789509506,187,1.8721997351220019,0.024609901038705164,46.38182849035071,0.679144385026738,4,4,20.48788926198641,1.2068696853448742,0.75,reject_weak_relevance,41
