response,response_label,channel,response_role,shock,horizon_months,sample_name,controls,nobs,sample_start,sample_end,raw_coefficient_per_unit_shock,raw_std_error_hac,coefficient,std_error_hac,t_stat,p_value,ci_90_low,ci_90_high,ci_95_low,ci_95_high,ci_68_low,ci_68_high,bootstrap_ci_90_low,bootstrap_ci_90_high,bootstrap_ci_68_low,bootstrap_ci_68_high,bootstrap_ci_95_low,bootstrap_ci_95_high,bootstrap_replications,bootstrap_method,ci_method,horizon_consistent_bandwidth,coefficient_10bp_equiv,std_error_10bp_equiv,shock_scale_raw_units,shock_normalization,optional_10bp_scaling_note,r_squared,hac_bandwidth,interpretation_layer,direction_sign
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,3,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,0.0012232894423358693,0.0035852229129203334,0.002988078914145335,0.008757476863490004,0.34120317538064665,0.7329506329647217,-0.011416688667709802,0.01739284649600047,-0.014176260333737867,0.020152418162028535,-0.005720862989779322,0.011697020818069993,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,0.012232894423358693,0.035852229129203335,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.1718934308718193,4,reduced_form_dynamic_transmission,positive
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,6,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,0.0061881557285693705,0.004292557995805397,0.015172144426633052,0.010524510488864939,1.4416009602237905,0.1494149774097779,-0.0021391348228652542,0.03248342367613136,-0.0054555170864562675,0.03579980593972237,0.004705962004057582,0.025638326849208522,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.06188155728569371,0.042925579958053975,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.1271468609650761,7,reduced_form_dynamic_transmission,positive
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,12,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,0.010149737659274044,0.004791854417840043,0.025183428265081888,0.011889501585110103,2.1181231260880207,0.03416464145013823,0.005626938460168256,0.04473991806999552,0.0018804333641342028,0.04848642316602957,0.013359819686334292,0.037007036843829486,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.10149737659274044,0.04791854417840043,2.4811900672202323,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.09205026549793738,13,reduced_form_dynamic_transmission,positive
ecb_mir_nfc_lending_spread_dfr,NFC lending spread,banking_lending_conditions,monthly,target_factor_monthly_easing,24,full,"L1_ecb_mir_nfc_lending_spread_dfr,L2_ecb_mir_nfc_lending_spread_dfr,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,0.004092432068629331,0.004130348233957502,0.010420901568808367,0.010517450667272416,0.990820104460819,0.32177343051486074,-0.006878765307537846,0.02772056844515458,-0.010192922948222329,0.031034726085839064,-3.826015853036421e-05,0.020880063296147097,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.040924320686293314,0.041303482339575016,2.546383518174955,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.20156874450287177,25,reduced_form_dynamic_transmission,positive
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,0,full,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-5.017814326986555e-05,0.00021681582830622518,-0.00012182507902597478,0.0005263966280185328,-0.23143210374380607,0.8169791268664889,-0.0009876704818372836,0.0007440203237853339,-0.001153543511525627,0.0009098933534736775,-0.0006453043554540367,0.0004016541974020872,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.0005017814326986555,0.002168158283062252,2.42785147251825,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.3149588909089084,1,reduced_form_dynamic_transmission,negative
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,1,full,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,-0.00033037577344806313,0.0003364416903255143,-0.0008037151671661091,0.0008184719071845862,-0.9819703768828938,0.3261144422955925,-0.0021499816522565643,0.0005425513179243462,-0.002407890627605708,0.0008004602932734899,-0.001617651007451542,1.0220673119323972e-05,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,-0.0033037577344806313,0.003364416903255143,2.4327303384806376,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.41773874417473045,2,reduced_form_dynamic_transmission,negative
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,3,full,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,-0.00019960945352579215,0.000464828939454107,-0.0004875778196904688,0.0011354185727420047,-0.42942561571190596,0.667613515525054,-0.002355175177173219,0.0013800195377922815,-0.0027129573296426693,0.0017378016902617319,-0.0016167037700965219,0.0006415481307155842,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,-0.0019960945352579217,0.00464828939454107,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5100453250690113,4,reduced_form_dynamic_transmission,negative
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,6,full,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,9.736792805910461e-05,0.0005443190872058331,0.00023872706696996489,0.0013345636676744134,0.17888023835233458,0.8580317400137624,-0.001956434822201953,0.002433888956141883,-0.002376969656747567,0.002854423790687497,-0.0010884402929941764,0.0015658944269341063,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.0009736792805910461,0.005443190872058331,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5750315120502336,7,reduced_form_dynamic_transmission,positive
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,12,full,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,9.952093241018286e-05,0.0007114999239560945,0.0002469303489766418,0.001765366544147812,0.13987483211076793,0.8887588868395081,-0.0026568392140636733,0.0031506999120169566,-0.0032131244970650093,0.0037069851950182926,-0.0015086523276059084,0.002002513025559192,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.0009952093241018286,0.007114999239560944,2.4811900672202323,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6577674942605547,13,reduced_form_dynamic_transmission,positive
ln_nfc_loans_ea_stock,NFC credit,financial_credit,monthly,target_factor_monthly_easing,24,full,"L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,-0.0003712500378717527,0.0006384038060942327,-0.000945344977558459,0.0016256209297785139,-0.5815285471793596,0.5608842840867614,-0.003619253459952872,0.001728563504835954,-0.004131503452438862,0.0022408134973219444,-0.0025619565262874704,0.0006712665711705525,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,-0.003712500378717527,0.006384038060942327,2.546383518174955,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.7065912636539703,25,reduced_form_dynamic_transmission,negative
ecb_house_purchase_growth_yoy,house-purchase lending growth,housing_finance,canonical_proxy,target_factor_monthly_easing,0,full,"L1_ecb_house_purchase_growth_yoy,L2_ecb_house_purchase_growth_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,0.019857147171090262,0.00885574580123287,0.048210203999343094,0.021500435483770532,2.242289652027479,0.024942658112197088,0.012845134712827007,0.08357527328585918,0.0060701247992258345,0.09035028319946035,0.02682892644006479,0.0695914815586214,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,0.19857147171090261,0.0885574580123287,2.42785147251825,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.23317136068297517,1,reduced_form_dynamic_transmission,positive
ecb_house_purchase_growth_yoy,house-purchase lending growth,housing_finance,canonical_proxy,target_factor_monthly_easing,1,full,"L1_ecb_house_purchase_growth_yoy,L2_ecb_house_purchase_growth_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,0.022037074647845017,0.010564488725329455,0.053610260067175085,0.025700552232645606,2.0859575149158758,0.03698247165642091,0.0113366135126522,0.09588390662169796,0.003238103308399222,0.10398241682595094,0.028052143296576643,0.07916837683777353,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,0.22037074647845017,0.10564488725329454,2.4327303384806376,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.31332270974869214,2,reduced_form_dynamic_transmission,positive
ecb_house_purchase_growth_yoy,house-purchase lending growth,housing_finance,canonical_proxy,target_factor_monthly_easing,3,full,"L1_ecb_house_purchase_growth_yoy,L2_ecb_house_purchase_growth_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,0.054853980932856504,0.0145208835023186,0.13398956788952304,0.035469566160226805,3.7775925221146345,0.00015835168494793972,0.07564732334447878,0.19233181243456732,0.06447049566821784,0.20350864011082825,0.09871657820745561,0.16926255757159048,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,0.548539809328565,0.145208835023186,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.39465906831290853,4,reduced_form_dynamic_transmission,positive
ecb_house_purchase_growth_yoy,house-purchase lending growth,housing_finance,canonical_proxy,target_factor_monthly_easing,6,full,"L1_ecb_house_purchase_growth_yoy,L2_ecb_house_purchase_growth_yoy,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,0.06065578111770269,0.017892403024036607,0.1487160814617677,0.043868663738843745,3.3900298934814885,0.0006988500258364318,0.07655855080141605,0.22087361212211937,0.06273508048373573,0.2346970824397997,0.1050905429807967,0.1923416199427387,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.6065578111770269,0.17892403024036607,2.4518039125270485,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4376401580787739,7,reduced_form_dynamic_transmission,positive
