KEY,FREQ,REF_AREA,ADJUSTMENT,EWT_INDICATOR,EWT_CONCEPT,ACTIVITY,COMPILING_ORG,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,DISS_ORG,DECIMALS,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2015-11,1.50837208284746,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2015-12,1.50744701054047,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-01,1.4732435311232,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-02,1.46730856814667,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-03,1.46487742869362,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-04,1.33409720246787,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-05,1.40929436142488,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-06,1.39536834671973,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-07,1.35126550095886,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-08,1.34903162654237,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-09,1.35090154096462,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-10,1.37676425453833,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-11,1.35858961376286,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2016-12,1.34957282662796,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-01,1.47264493077003,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-02,1.55675070901855,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-03,1.39300914584924,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-04,1.41700830412591,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-05,1.33841814564184,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-06,1.40698427624881,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-07,1.30695498334813,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-08,1.44844213892264,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-09,1.40832329850815,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-10,1.40198752551434,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-11,1.41292856324614,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2017-12,1.41463051964387,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-01,1.54810970080545,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-02,1.49836583232646,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-03,1.60014053535176,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-04,1.883839633661,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-05,2.02098378985064,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-06,2.01296731688371,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-07,2.00436808329841,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-08,1.88866413614872,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-09,1.93119436040211,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-10,2.00679339219514,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-11,1.99991480240023,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2018-12,2.01020630715886,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-01,2.1691816664396,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-02,2.16724493102388,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-03,2.04677602995523,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-04,1.88733205300596,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-05,1.74107118656875,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-06,1.61515450966025,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-07,1.84030592120919,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-08,1.83618590919103,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-09,1.83582985312393,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-10,1.81226835033969,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-11,1.80118359694322,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2019-12,1.81216324876275,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2020-01,1.7447581216302,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2020-02,1.7365221632718,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2020-03,1.7546674443231,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
EWT.M.U2.N.WT.INWX._T.4F0.GY,M,U2,N,WT,INWX,_T,4F0,GY,2020-04,1.55438697985522,A,F,,,P1M,A,,14,ECB wage tracker excluding one-off payments,"Euro area, non-seasonally adjusted, wage tracker, excluding one-off payments, total economy, compiled by the ECB, annual rates of change",PT,0
