KEY,FREQ,REF_AREA,ADJUSTMENT,EWT_INDICATOR,EWT_CONCEPT,ACTIVITY,COMPILING_ORG,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,DISS_ORG,DECIMALS,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2015-05,49.6621609629887,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2015-06,50.0880551823785,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2015-07,49.9724174286435,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2015-08,49.9696162839911,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2015-09,50.1385955710292,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2015-10,50.0070296526541,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2015-11,50.0280880042046,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2015-12,50.032015277001,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-01,50.4268161492122,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-02,50.4112615492904,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-03,50.4505779670511,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-04,50.3172313492422,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-05,50.4072079802116,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-06,50.6254188650608,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-07,50.4621809874361,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-08,50.4553411364989,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-09,50.504558641059,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-10,50.2917990402075,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-11,50.3490112943067,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2016-12,50.366363899416,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-01,50.7289933549705,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-02,50.7162236089499,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-03,50.8699834612685,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-04,51.0223579250421,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-05,51.112139544175,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-06,51.2590911083256,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-07,51.2000005987681,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-08,51.2054433472289,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-09,51.2146136368739,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-10,51.226652927536,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-11,51.5115193692944,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2017-12,51.5190683133408,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-01,52.3523714335597,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-02,52.3812959594905,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-03,52.4246192476354,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-04,52.2471536972516,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-05,52.2593893011612,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-06,52.2768740649314,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-07,52.238304999783,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-08,52.2791668751632,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-09,52.3492227648079,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-10,52.2191556384732,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-11,52.2326369624356,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2018-12,52.2452137576136,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-01,52.4684208134482,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-02,52.4238024491155,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-03,52.4329076282358,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-04,52.2476987719181,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-05,52.2710580018078,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-06,52.5081692381101,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-07,52.531190401106,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-08,52.4733659369399,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-09,52.4589850537494,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-10,52.4261686439425,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-11,52.4302959481256,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2019-12,52.4729837012693,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
EWT.M.U2.N.WT.COVR._T.4F0._Z,M,U2,N,WT,COVR,_T,4F0,_Z,2020-01,52.0255871124452,A,F,,,P1M,A,,14,Employee coverage as a share of the total number of employees in the wage tracker reference area (in %),"Euro area, non-seasonally adjusted, wage tracker, coverage, total economy, compiled by the ECB, percentges",PT,0
