response,horizon,beta,HAC_se,t_stat,p_value,CI_low,CI_high,CI_68_low,CI_68_high,CI_95_low,CI_95_high,F_stat,partial_R2,weak_iv_flag,nobs,sample_start,sample_end,hac_bandwidth,controls
ln_house_price_de_real,1,4.672075330650515e-08,1.870238006887764e-08,2.498118054196347,0.012485460680106357,1.5958075617586853e-08,7.748343099542344e-08,2.8122024012224813e-08,6.531948260078548e-08,1.006476194632525e-08,8.337674466668504e-08,0.2198270046179789,0.004377295138785816,weak_iv_risk,66,2005Q4,2022Q1,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_house_price_de_real,2,6.075297384166653e-08,2.251697274838535e-08,2.6980968765449616,0.006973714314837179,2.371584954851744e-08,9.77900981348156e-08,3.8360792786015534e-08,8.314515489731752e-08,1.6620518213961382e-08,1.0488542946937167e-07,0.24337593841762192,0.004942308153729772,weak_iv_risk,65,2005Q4,2021Q4,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_house_price_de_real,4,5.690934957571591e-08,2.282172657002474e-08,2.4936478579348003,0.012643791197332431,1.9370949853715953e-08,9.444774929771587e-08,3.421410367969732e-08,7.96045954717345e-08,1.2179587433446616e-08,1.0163911171798521e-07,0.16606018788504126,0.0035207559678197393,weak_iv_risk,63,2005Q4,2021Q2,5,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_house_price_de_real,8,1.3246480827893509e-08,5.004564579261094e-08,0.2646879787062175,0.7912498389073919,-6.907128116721125e-08,9.556424282299825e-08,-3.652180615089146e-08,6.301476780667849e-08,-8.484118250867239e-08,1.1133414416445942e-07,0.04747973873658527,0.0011029621019569304,weak_iv_risk,59,2005Q4,2020Q2,9,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_house_price_de_real,12,6.871923788783967e-08,2.8103530917915196e-08,2.445217225143518,0.014476492052110764,2.2493043127364042e-08,1.1494543264831529e-07,4.077146002048987e-08,9.666701575518946e-08,1.3637329450318013e-08,1.2380114632536133e-07,0.015702461598562825,0.00040246517704039977,weak_iv_risk,55,2005Q4,2019Q2,13,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_nfc_loans_ea_stock,0,7.129894912061861e-09,1.8936394400489597e-08,0.3765180826545057,0.7065317748540316,-2.4017702098966987e-08,3.827749192309071e-08,-1.1701551779074048e-08,2.596134160319777e-08,-2.998475610994368e-08,4.42445459340674e-08,0.20642234843224008,0.004031180835631256,weak_iv_risk,67,2005Q4,2022Q2,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_nfc_loans_ea_stock,1,-1.582234667563684e-08,2.1753617465566492e-08,-0.727343243057474,0.4670157139700855,-5.160386326318876e-08,1.995916991191508e-08,-3.7455403052598813e-08,5.81070970132513e-09,-5.845865344160864e-08,2.6813960090334957e-08,0.2198270046179789,0.004377295138785816,weak_iv_risk,66,2005Q4,2022Q1,2,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_nfc_loans_ea_stock,2,-1.1292064845916677e-08,2.1106189795409166e-08,-0.5350120014732753,0.5926415583898654,-4.600865768202158e-08,2.3424527990188223e-08,-3.2281281672482575e-08,9.697151980649218e-09,-5.265943669578544e-08,3.007530700395209e-08,0.24337593841762192,0.004942308153729772,weak_iv_risk,65,2005Q4,2021Q4,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_nfc_loans_ea_stock,4,-4.6838280137808894e-08,2.5943360544822694e-08,-1.8054052811271604,0.07101128536263548,-8.951131082527021e-08,-4.16524945034758e-09,-7.26378595485607e-08,-2.1038700727057087e-08,-9.768633244359878e-08,4.009772167981001e-09,0.16606018788504126,0.0035207559678197393,weak_iv_risk,63,2005Q4,2021Q2,5,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_nfc_loans_ea_stock,8,-1.335722844986595e-07,6.799587183339911e-08,-1.9644175579648895,0.04948168831947126,-2.4541554090155344e-07,-2.1729028095765563e-08,-2.0119131526910324e-07,-6.595325372821573e-08,-2.668417443895232e-07,-3.0282460779579327e-10,0.04747973873658527,0.0011029621019569304,weak_iv_risk,59,2005Q4,2020Q2,9,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
ln_nfc_loans_ea_stock,12,-2.410189646797626e-07,7.674942305921141e-08,-3.1403358497407714,0.0016875424993484003,-3.6726053156513936e-07,-1.147773977943858e-07,-3.173430334727958e-07,-1.646948958867294e-07,-3.9144506971004483e-07,-9.059285964948034e-08,0.015702461598562825,0.00040246517704039977,weak_iv_risk,55,2005Q4,2019Q2,13,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_ln_hh_loans_ea_stock,L2_ln_hh_loans_ea_stock,L1_ln_nfc_loans_ea_stock,L2_ln_nfc_loans_ea_stock,L1_ln_house_price_de_real,L2_ln_house_price_de_real,L1_ln_compensation_ea20_real,L2_ln_compensation_ea20_real,L1_inflation_ea20_qoq,L2_inflation_ea20_qoq,L1_wx_shadow_rate,L2_wx_shadow_rate"
