response,response_label,channel,response_role,shock,horizon_months,sample_name,controls,nobs,sample_start,sample_end,raw_coefficient_per_unit_shock,raw_std_error_hac,coefficient,std_error_hac,t_stat,p_value,ci_90_low,ci_90_high,ci_95_low,ci_95_high,ci_68_low,ci_68_high,bootstrap_ci_90_low,bootstrap_ci_90_high,bootstrap_ci_68_low,bootstrap_ci_68_high,bootstrap_ci_95_low,bootstrap_ci_95_high,bootstrap_replications,bootstrap_method,ci_method,horizon_consistent_bandwidth,coefficient_10bp_equiv,std_error_10bp_equiv,shock_scale_raw_units,shock_normalization,optional_10bp_scaling_note,r_squared,hac_bandwidth,interpretation_layer,bootstrap_feasible
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,timing_factor_monthly_easing,12,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",232,2005-04,2024-10,0.0005388124380158402,0.005101285678377446,0.0010680208755857459,0.010111644075806458,0.10562287077935598,0.9158815779956604,-0.015564153556946875,0.017700195308118366,-0.01875043733748271,0.0208864790886542,-0.008987583287811183,0.011123625038982675,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.005388124380158402,0.05101285678377446,1.982175614799649,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.22732383071392004,13,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,timing_factor_monthly_easing,24,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",220,2005-04,2023-10,-0.0065586081840730255,0.005237873047177869,-0.013265766169274176,0.010594381783156625,-1.2521510401262512,0.21051483235951093,-0.030691973470607956,0.004160441132059604,-0.034030372902728395,0.007498840564180046,-0.023801432651268082,-0.0027300996872802706,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,-0.06558608184073025,0.05237873047177869,2.022649592254781,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.3046171116649875,25,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,fg_factor_monthly_easing,0,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",244,2005-04,2025-10,-0.0004787604492164309,0.0006877543893862327,-0.001633440701848286,0.0023464887593303155,-0.69612125579262,0.48635289603596554,-0.0054930712482336155,0.0022261898445370435,-0.006232474160263779,0.002965592756567207,-0.0039669249464273915,0.0007000435427308191,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.004787604492164308,0.006877543893862328,3.4118121171489344,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.05235315451388667,1,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,fg_factor_monthly_easing,1,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-09,0.00046414072394723553,0.0007833408196767331,0.0015865609903788034,0.00267767494328239,0.5925144104436889,0.5535061739137532,-0.002817822351876313,0.005990944332633919,-0.003661585460760013,0.006834707441517619,-0.0010762739656415977,0.004249395946399204,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,0.004641407239472355,0.00783340819676733,3.418275769654651,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.06669668149225338,2,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,fg_factor_monthly_easing,3,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",241,2005-04,2025-07,0.005341370723929136,0.002353882961032499,0.018327938257806282,0.008076919541014476,2.269174301506569,0.02325772838108992,0.005042587856173401,0.03161328865943916,0.0024974668513901253,0.03415840966422244,0.010295781948193536,0.02636009456741903,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,0.05341370723929136,0.02353882961032499,3.431317391189086,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.19825420507184244,4,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,fg_factor_monthly_easing,6,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",238,2005-04,2025-04,0.0029269204525879905,0.0019029941318708444,0.01003503340022966,0.0065244717043402055,1.5380606821475158,0.12403377829537156,-0.0006967675465965797,0.020766834347055903,-0.0027526961584278063,0.022822762958887126,0.00354672108006957,0.01652334572038975,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.029269204525879906,0.019029941318708443,3.4285295971595877,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.2012202364986846,7,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,fg_factor_monthly_easing,12,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",232,2005-04,2024-10,0.0027039362145307674,0.0022738154538535222,0.00926941351988228,0.007794908621143169,1.1891625637200693,0.23437570285868603,-0.00355207019736036,0.022090897237124922,-0.0060083266403391025,0.024547153680103663,0.0015177051926867895,0.01702112184707777,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,0.027039362145307673,0.022738154538535223,3.4281184112513783,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.2295973305885829,13,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,fg_factor_monthly_easing,24,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",220,2005-04,2023-10,0.0038201278659135748,0.0018797784006047843,0.013315666881992786,0.006552268372418082,2.0322224495634797,0.042131141187986186,0.002538144484861485,0.024093189279124086,0.00047345685501246765,0.026157876908973105,0.006799711946135687,0.019831621817849886,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,0.03820127865913575,0.018797784006047844,3.485659996045283,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.30460930852394774,25,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,qe_factor_monthly_easing,0,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",142,2014-01,2025-10,-0.0011605435195351944,0.0008702515019906519,-0.0026227381544725375,0.0019667007568764418,-1.3335725556123899,0.1823439822379206,-0.005857673027548959,0.0006121967186038832,-0.006477400806318028,0.0012319244973729533,-0.004578539226062903,-0.0006669370828821719,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.011605435195351944,0.008702515019906518,2.2599222780744683,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.3584718494787099,1,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,qe_factor_monthly_easing,1,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",141,2014-01,2025-09,-0.0011376195499578925,0.0011877937791879322,-0.0025756214334904984,0.0026892181277619175,-0.9577584677498961,0.33818456647430695,-0.006998991624603336,0.0018477487576223392,-0.00784639211047609,0.0026951492434950934,-0.00524993560031391,9.869273333291311e-05,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,-0.011376195499578926,0.011877937791879322,2.2640446303738644,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.4202826925760266,2,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,qe_factor_monthly_easing,3,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",139,2014-01,2025-07,0.0008194422834803851,0.002009577618390145,0.00186762885825791,0.004580121417550056,0.4077684165973311,0.6834437030435119,-0.005666000467277417,0.009401258183793237,-0.007109244164960738,0.010844501881476558,-0.002687108991482572,0.006422366707998391,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,0.00819442283480385,0.02009577618390145,2.2791463119594013,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5227293430635742,4,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,qe_factor_monthly_easing,6,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",136,2014-01,2025-04,-0.001564020914130599,0.0029801977939868263,-0.0035578578777584816,0.006779397962532038,-0.524804399656405,0.5997191727302496,-0.014708975204976726,0.007593259449459763,-0.016845233721185498,0.009729517965668535,-0.010299683625014605,0.0031839678694976416,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,-0.01564020914130599,0.029801977939868263,2.2748147710903264,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.5485949557029504,7,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,qe_factor_monthly_easing,12,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",130,2014-01,2024-10,-0.006058787808595409,0.003522334231650194,-0.01400828017396255,0.008143847637855105,-1.720105875857471,0.08541319786127756,-0.0274037174984287,-0.0006128428494964026,-0.029969928239740148,0.0019533678918150464,-0.022106993657086686,-0.005909566690838416,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,-0.06058787808595409,0.03522334231650194,2.312059873443571,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6230014920170199,13,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,qe_factor_monthly_easing,24,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",118,2014-01,2023-10,-0.001839723403985982,0.004071071356646945,-0.004405389306555214,0.009748560126994144,-0.45190153716716785,0.6513399170206344,-0.02044034378899604,0.01162956517588561,-0.023512216056586953,0.014701437443476524,-0.014099921774788813,0.005289143161678384,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,-0.01839723403985982,0.04071071356646945,2.394593283430764,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.6881361792393463,25,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,weighted_composite_monthly_easing,0,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-0.0002846552801218129,0.004630222775635827,-0.00015576308964455974,0.0025336533542150135,-0.061477664016441134,0.950978802285654,-0.004323251998762888,0.004011725819473768,-0.005121632413215091,0.004810106233925971,-0.0026753746410645126,0.002363848461775393,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,1,-0.0028465528012181288,0.04630222775635827,0.5471990176254726,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.04787351969028031,1,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,weighted_composite_monthly_easing,1,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,0.008909324264119608,0.005994696769048324,0.004884443635468312,0.003286529663990625,1.4862009885337353,0.13722596615814422,-0.0005214166024302708,0.010290303873366895,-0.0015570361400758384,0.011325923411012462,0.0016161283027101344,0.00815275896822649,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,2,0.08909324264119609,0.059946967690483244,0.5482395174614264,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.07282994296447098,2,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,weighted_composite_monthly_easing,3,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,0.024361114829733438,0.010548063444233487,0.0134107315192728,0.005806681996598063,2.3095343480372597,0.020913947945271745,0.0038595895766146606,0.02296187346193094,0.0020298439362634643,0.024791619102282135,0.007636230832463708,0.01918523220608189,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,4,0.24361114829733438,0.10548063444233487,0.5504974469766309,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.1737526813396959,4,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,weighted_composite_monthly_easing,6,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,0.006444952403408222,0.01294551819000722,0.0035591882446073236,0.007149088663223997,0.4978520217431812,0.6185883460939474,-0.00820001617249432,0.015318392661708967,-0.01045276805759531,0.017571144546809955,-0.003550279334301256,0.010668655823515904,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,7,0.06444952403408222,0.12945518190007219,0.5522443024909156,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.19407180102222465,7,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,weighted_composite_monthly_easing,12,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,-0.0043310868244567724,0.017913488399626615,-0.0024088026656981783,0.009962870835401939,-0.2417779679666998,0.808952211515732,-0.0187962668941581,0.013978661562761743,-0.02193567068571046,0.017118065354314104,-0.012316458107364175,0.007498852775967818,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,13,-0.04331086824456772,0.17913488399626615,0.5561658685981902,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.22546502000355373,13,reduced_form_dynamic_transmission,False
ln_ecb_assets_ea_stock,ECB assets,financial_liquidity,monthly,weighted_composite_monthly_easing,24,full,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,-0.013426727607686734,0.012500580725848382,-0.007619525241830735,0.007093946727839719,-1.0740883085474011,0.2827831040760986,-0.019288029246518425,0.0040489787628569555,-0.02152340533664235,0.0062843548529808784,-0.014674156488400977,-0.0005648939952604942,,,,,,,0,not_run,HAC_Newey_West_horizon_bandwidth,25,-0.13426727607686734,0.12500580725848381,0.5674893737673352,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.2983769595871567,25,reduced_form_dynamic_transmission,False
ln_dax_real_de,real DAX,financial_market,monthly,target_factor_monthly_easing,0,full,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-0.0005714022517740976,0.001909697119448086,-0.0013872797983699866,0.004636460963515896,-0.2992109303381241,0.76477910991358,-0.009013579430428026,0.006239019833688052,-0.010474576302587019,0.007700016705847046,-0.005998044953732656,0.0032234853569926836,-0.006639035130668697,0.004651387373916854,-0.004878470769952211,0.001982180924770858,-0.007966862706990778,0.005788930173397451,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,1,-0.005714022517740976,0.01909697119448086,2.42785147251825,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.021792910391209896,1,reduced_form_dynamic_transmission,True
ln_dax_real_de,real DAX,financial_market,monthly,target_factor_monthly_easing,1,full,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,-0.0008438821707678842,0.0022687300394145372,-0.00205293775892993,0.005519208396706117,-0.3719623560790222,0.7099208771010195,-0.011131227708153007,0.007025352190293146,-0.012870387439644975,0.008764511921785114,-0.00754155805811179,0.0034356825402519302,-0.009638884033170633,0.005769717966628767,-0.006458073578205405,0.00244051289159347,-0.01136807027039266,0.008029638117522104,399,fixed_design_circular_block_residual_percentile_b3,HAC_Newey_West_horizon_bandwidth,2,-0.008438821707678842,0.022687300394145373,2.4327303384806376,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.03622384648360566,2,reduced_form_dynamic_transmission,True
ln_dax_real_de,real DAX,financial_market,monthly,target_factor_monthly_easing,3,full,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,-0.0025520734238876543,0.0021232223293360143,-0.006233845009491736,0.005186308041878419,-1.20198124738343,0.22937079369061136,-0.014764562602663043,0.0022968725836795692,-0.01639882198430389,0.003931131965320416,-0.011391409926491868,-0.0010762800924916044,-0.015439454266810886,0.0033089398177562606,-0.01189228327090302,-0.0002484458138106525,-0.016873230852820813,0.004399528855642991,399,fixed_design_circular_block_residual_percentile_b4,HAC_Newey_West_horizon_bandwidth,4,-0.025520734238876543,0.021232223293360143,2.442658957670396,1_sd_surprise,10bp equivalent assumes factor units are basis points.,0.05761612129940408,4,reduced_form_dynamic_transmission,True
