response,response_label,horizon_months,window_start,window_end,coefficient,direction_sign,nobs
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2009-07,2016-06,0.12763964638093883,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2009-08,2016-07,0.14181747762647273,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2009-09,2016-08,0.1535290205732424,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2009-10,2016-09,0.17851350054306556,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2009-11,2016-10,0.17805625997859256,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2009-12,2016-11,0.17029314388724584,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-01,2016-12,0.16068422795483667,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-02,2017-01,0.15785465879144936,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-03,2017-02,0.15212042843631313,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-04,2017-03,0.1428333614749516,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-05,2017-04,0.13798981106802785,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-06,2017-05,0.1410123482123239,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-07,2017-06,0.13789121085762432,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-08,2017-07,0.13318070610834,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-09,2017-08,0.12831188817043285,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-10,2017-09,0.12564273883388988,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-11,2017-10,0.11314596134787057,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2010-12,2017-11,0.110241364419561,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-01,2017-12,0.0995793458086562,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-02,2018-01,0.08459457827788538,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-03,2018-02,0.07886618381671161,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-04,2018-03,0.07411803105076648,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-05,2018-04,0.069886970114552,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-06,2018-05,0.06838889804864655,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-07,2018-06,0.06866783616007303,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-08,2018-07,0.07161329981436063,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-09,2018-08,0.07569281398232204,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-10,2018-09,0.13190060168422357,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-11,2018-10,0.0858884440184945,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2011-12,2018-11,0.08952639970335154,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-01,2018-12,0.08807230425234447,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-02,2019-01,0.08880046463415121,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-03,2019-02,0.09080551669077906,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-04,2019-03,0.09072395412799104,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-05,2019-04,0.09704537941805991,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-06,2019-05,0.13120726370613706,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-07,2019-06,-0.07158974356094047,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-08,2019-07,-0.07548146336883184,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-09,2019-08,-0.06637719889856956,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-10,2019-09,-0.06139829832028451,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-11,2019-10,-0.06177271813789043,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2012-12,2019-11,-0.0625056183133117,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-01,2019-12,-0.06301915000659272,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-02,2020-01,-0.08970328583862502,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-03,2020-02,-0.08694770811077551,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-04,2020-03,-0.10311301280663193,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-05,2020-04,-0.10324494119244731,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-06,2020-05,-0.10215688701238096,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-07,2020-06,-0.10496085790850068,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-08,2020-07,-0.10922033018803676,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-09,2020-08,-0.11146724585720628,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-10,2020-09,-0.08858744118792711,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-11,2020-10,-0.08694035680667099,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2013-12,2020-11,-0.08284812957850407,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-01,2020-12,-0.07909607062685668,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-02,2021-01,-0.07519255037832397,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-03,2021-02,-0.0740724066798017,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-04,2021-03,-0.0768670467349382,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-05,2021-04,-0.0799243976014985,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-06,2021-05,-0.07495688257422178,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-07,2021-06,-0.07513784896926184,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-08,2021-07,-0.0657195988929673,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-09,2021-08,-0.023051440664005853,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-10,2021-09,-0.015615279737067403,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-11,2021-10,-0.008879613944593207,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2014-12,2021-11,-0.009570764146491278,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-01,2021-12,-0.007301732148735377,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-02,2022-01,-0.008167865746343534,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-03,2022-02,-0.030217473244067265,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-04,2022-03,-0.02069061900309974,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-05,2022-04,-0.005390214441881936,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-06,2022-05,-0.0056004029896570525,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-07,2022-06,-0.0070549414819107165,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-08,2022-07,-0.009830030907841923,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-09,2022-08,-0.020130331160457832,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-10,2022-09,-0.027474018845226454,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-11,2022-10,-0.030878653546369275,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2015-12,2022-11,-0.00025595513557167854,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-01,2022-12,-0.016926491859100282,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-02,2023-01,0.0358108456305192,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-03,2023-02,0.03846512702434301,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-04,2023-03,0.023110897807118166,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-05,2023-04,0.025789788888692215,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-06,2023-05,0.02455366361733807,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-07,2023-06,0.06873142749269952,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-08,2023-07,0.06883090690714085,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-09,2023-08,0.06236181837712308,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-10,2023-09,-0.03747384203890192,negative,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-11,2023-10,0.0018789479269073906,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2016-12,2023-11,0.0549104995055388,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-01,2023-12,0.05843594159966587,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-02,2024-01,0.066890058198694,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-03,2024-02,0.07059509583323505,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-04,2024-03,0.04045621802917837,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-05,2024-04,0.04656302972068997,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-06,2024-05,0.05404527585904715,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-07,2024-06,0.06033984945143449,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-08,2024-07,0.06307239788681708,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-09,2024-08,0.07372379485743867,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-10,2024-09,0.08021060772456193,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-11,2024-10,0.07772533624438503,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2017-12,2024-11,0.07480417943050109,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-01,2024-12,0.07810609265498188,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-02,2025-01,0.07516607922733905,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-03,2025-02,0.08000507443777401,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-04,2025-03,0.08781830546517722,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-05,2025-04,0.086036231487833,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-06,2025-05,0.09314563293549039,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-07,2025-06,0.08538160633207316,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-08,2025-07,0.0904586739825822,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-09,2025-08,0.09356625629430783,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-10,2025-09,0.0918315446064328,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,6,2018-11,2025-10,0.09135441250236292,positive,77
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-01,2012-01,-0.10189740493439928,negative,69
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-02,2012-02,-0.12328031754080401,negative,70
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-03,2012-03,-0.13824771863340904,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-04,2012-04,-0.10236048722220246,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-05,2012-05,-0.1314531357435929,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-06,2012-06,-0.09355531820471738,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-07,2012-07,-0.05945483926236229,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-08,2012-08,-0.03694169937282669,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-09,2012-09,0.03127253921128324,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-10,2012-10,0.19069286406651778,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-11,2012-11,0.11323265423322501,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2005-12,2012-12,0.14366361571826783,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-01,2013-01,0.14323694869877476,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-02,2013-02,0.1508407410104567,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-03,2013-03,0.14665238800369795,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-04,2013-04,0.14108939405087215,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-05,2013-05,0.1274212239477641,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-06,2013-06,0.13367227066866688,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-07,2013-07,0.036410721046397206,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-08,2013-08,0.052709874392751786,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-09,2013-09,0.06800015777622204,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-10,2013-10,0.06891492155915792,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-11,2013-11,0.06674062070322226,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2006-12,2013-12,0.0745972954948715,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-01,2014-01,0.08853009896189362,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-02,2014-02,0.08571433828011799,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-03,2014-03,0.07444370140944773,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-04,2014-04,0.08668489282427583,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-05,2014-05,0.10556337519576955,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-06,2014-06,0.10942033422160848,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-07,2014-07,0.11740103012950984,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-08,2014-08,0.11980856703702972,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-09,2014-09,0.09205600013957338,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-10,2014-10,0.06984762750663454,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-11,2014-11,0.055706219981841124,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2007-12,2014-12,0.05881040388026452,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-01,2015-01,0.05985534647531141,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-02,2015-02,0.06940996996827355,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-03,2015-03,0.07842075598625559,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-04,2015-04,0.08471200719205955,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-05,2015-05,0.09242106194260782,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-06,2015-06,0.07341392067612049,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-07,2015-07,0.07299513921275645,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-08,2015-08,0.07500152294709575,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-09,2015-09,0.08899899730051948,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-10,2015-10,0.07993653044602154,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2008-12,2015-11,0.013847974199499808,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-01,2015-12,0.0822794829621445,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-02,2016-01,0.11082453510457688,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-03,2016-02,0.10713295619817301,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-04,2016-03,0.09747260249037817,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-05,2016-04,0.08879480608898588,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-06,2016-05,0.10026841534070911,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-07,2016-06,0.09037128149290231,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-08,2016-07,0.10861820907044396,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-09,2016-08,0.11499653342142312,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-10,2016-09,0.1349834076413623,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-11,2016-10,0.13665961569233462,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2009-12,2016-11,0.13196551014686767,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-01,2016-12,0.103442580320836,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-02,2017-01,0.10264781803547594,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-03,2017-02,0.09709804154718653,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-04,2017-03,0.07544884879839293,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-05,2017-04,0.06450076027304356,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-06,2017-05,0.07005377875319345,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-07,2017-06,0.0657502280666512,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-08,2017-07,0.06036321034199303,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-09,2017-08,0.054636604536019484,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-10,2017-09,0.053121020850609664,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-11,2017-10,0.04437461203128013,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2010-12,2017-11,0.04301229213958849,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-01,2017-12,0.04136114170060711,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-02,2018-01,0.04084677841403418,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-03,2018-02,0.04387640034116503,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-04,2018-03,0.04843477457985951,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-05,2018-04,0.04956382529102487,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-06,2018-05,0.050530843026490635,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-07,2018-06,0.05365629186424534,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-08,2018-07,0.0568271378376348,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-09,2018-08,0.06550324712027306,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-10,2018-09,0.2290118356014066,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-11,2018-10,0.07078397844697208,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2011-12,2018-11,0.09248023368736828,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-01,2018-12,0.08879131437115376,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-02,2019-01,0.08490381973037182,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-03,2019-02,0.10515510569572972,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-04,2019-03,0.10311126889625823,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-05,2019-04,0.11455151328490021,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-06,2019-05,0.15897925351372694,positive,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-07,2019-06,-0.0624926948071219,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-08,2019-07,-0.06249620905530832,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-09,2019-08,-0.06109252402756043,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-10,2019-09,-0.05647211860965818,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-11,2019-10,-0.057521356430733306,negative,71
ecb_house_purchase_growth_yoy,house-purchase lending growth,12,2012-12,2019-11,-0.058902581233542396,negative,71
