response,response_label,shock,horizon_months,controls,nobs,sample_start,sample_end,coefficient,std_error_hac,t_stat,p_value,ci_90_low,ci_90_high,ci_68_low,ci_68_high,r_squared,hac_bandwidth,interpretation_layer
ln_ecb_assets_ea_stock,ECB assets,timing_factor_monthly_easing,12,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",232,2005-04,2024-10,0.0005388124381219515,0.005101285678370517,0.10562287080030032,0.9158815779790421,-0.007852055812061396,0.008929680688305299,-0.004534201319238622,0.0056118261954825254,0.22732383071391826,13,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,timing_factor_monthly_easing,24,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",220,2005-04,2023-10,-0.00655860818417215,0.0052378730471588945,-1.2521510401497118,0.2105148323509638,-0.015174142663302817,0.0020569262949585165,-0.011767452327171204,-0.0013497640411730969,0.3046171116649873,25,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,fg_factor_monthly_easing,0,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",244,2005-04,2025-10,-0.0004787604492188483,0.0006877543893847842,-0.6961212557976011,0.48635289603284626,-0.0016100157510502058,0.0006524948526125092,-0.001162703223454657,0.0002051823250169605,0.052353154513887556,1,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,fg_factor_monthly_easing,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-09,0.0004641407239505905,0.0007833408196776812,0.5925144104472546,0.5535061739113663,-0.0008243402644353827,0.0017526217123365636,-0.0003148587294178692,0.0012431401773190503,0.06669668149225405,2,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,fg_factor_monthly_easing,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",241,2005-04,2025-07,0.005341370723922626,0.0023538829610021722,2.269174301533039,0.023257728379480865,0.0014695777980989317,0.00921316364974632,0.0030005332572009,0.007682208190644351,0.19825420507184244,4,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,fg_factor_monthly_easing,6,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",238,2005-04,2025-04,0.002926920452589758,0.0019029941318780923,1.5380606821425866,0.12403377829657662,-0.00020322634729729025,0.006057067252476806,0.001034472936441689,0.0048193679687378276,0.20122023649868348,7,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,fg_factor_monthly_easing,12,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",232,2005-04,2024-10,0.0027039362145274593,0.0022738154538749296,1.1891625637074188,0.23437570286366305,-0.0010361573817970265,0.006444029810851945,0.000442722511457373,0.004965149917597545,0.22959733058858223,13,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,fg_factor_monthly_easing,24,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",220,2005-04,2023-10,0.003820127865915021,0.0018797784006099898,2.0322224495586214,0.042131141188477744,0.0007281675458066421,0.0069120881860234,0.0019507674167409956,0.005689488315089046,0.30460930852394696,25,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,qe_factor_monthly_easing,0,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",142,2014-01,2025-10,-0.0011605435194928537,0.0008702515020016126,-1.3335725555469402,0.18234398225938253,-0.0025919798589201723,0.00027089281993446517,-0.0020259719860334854,-0.0002951150529522218,0.3584718494787078,1,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,qe_factor_monthly_easing,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",141,2014-01,2025-09,-0.001137619550014388,0.001187793779199423,-0.9577584677881942,0.3381845664549905,-0.003091366455800955,0.0008161273557721789,-0.002318830437366759,4.359133733798301e-05,0.42028269257602624,2,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,qe_factor_monthly_easing,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",139,2014-01,2025-07,0.0008194422834546844,0.0020095776183723323,0.40776841658815643,0.6834437030502483,-0.002486018750765548,0.004124903317674917,-0.001178998021057562,0.0028178825879669306,0.522729343063574,4,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,qe_factor_monthly_easing,6,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",136,2014-01,2025-04,-0.0015640209141027036,0.002980197793919423,-0.5248043996589143,0.599719172728505,-0.006466010064463842,0.003337968236258435,-0.004527702103790189,0.0013996602755847814,0.5485949557029508,7,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,qe_factor_monthly_easing,12,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",130,2014-01,2024-10,-0.006058787808757259,0.0035223342318507814,-1.720105875805465,0.08541319787072915,-0.011852512045352344,-0.00026506357216217295,-0.009561600852920838,-0.002555974764593679,0.6230014920170195,13,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,qe_factor_monthly_easing,24,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",118,2014-01,2023-10,-0.0018397234039244019,0.0040710713569836535,-0.4519015371146659,0.6513399170584587,-0.008536039891037217,0.004856593083188412,-0.005888232407986223,0.002208785600137419,0.6881361792393447,25,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,weighted_composite_monthly_easing,0,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-0.00028465528011624685,0.004630222775641668,-0.06147766401516148,0.9509788022866731,-0.007900694006223757,0.007331383445991263,-0.004889216820370447,0.004319906260137953,0.04787351969028142,1,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,weighted_composite_monthly_easing,1,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,0.008909324264114046,0.0059946967690509756,1.48620098853215,0.13722596615856336,-0.0009510744589337223,0.018769722987161813,0.002947850804679268,0.014870797723548825,0.07282994296447087,2,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,weighted_composite_monthly_easing,3,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,0.024361114829647437,0.010548063444209,2.309534348034468,0.02091394794542645,0.007011094416126028,0.04171113524316884,0.013871509984957179,0.0348507196743377,0.17375268133969712,4,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,weighted_composite_monthly_easing,6,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,0.006444952404035614,0.012945518190159494,0.4978520217857892,0.6185883460639137,-0.014848530143814487,0.027738434951885715,-0.006428820212403749,0.019318725020474978,0.19407180102222632,7,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,weighted_composite_monthly_easing,12,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,-0.0043310868241561,0.017913488399695126,-0.24177796794899042,0.8089522115294551,-0.033796153189747755,0.025133979541435553,-0.02214529657901938,0.013483122930707182,0.22546502000355373,13,reduced_form_dynamic_transmission
ln_ecb_assets_ea_stock,ECB assets,weighted_composite_monthly_easing,24,"L1_ln_ecb_assets_ea_stock,L2_ln_ecb_assets_ea_stock,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,-0.013426727607390882,0.012500580725878936,-1.0740883085211088,0.28278310408788154,-0.03398835315335252,0.007134897938570752,-0.025858028654941086,-0.000995426559840678,0.29837695958715704,25,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,target_factor_monthly_easing,0,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-0.0005714022517762155,0.0019096971194487054,-0.2992109303391361,0.7647791099128078,-0.003712574485080197,0.0025697699815277666,-0.002470515606754938,0.001327711103202507,0.021792910391209563,1,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,target_factor_monthly_easing,1,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,-0.0008438821707682815,0.002268730039412213,-0.37196235607957834,0.7099208771006055,-0.004575611004669217,0.002887846663132654,-0.00310003864333653,0.0014122743017999674,0.03622384648360566,2,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,target_factor_monthly_easing,3,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,-0.0025520734238901714,0.002123222329332369,-1.2019812473866793,0.22937079368935231,-0.0060444633731168715,0.0009403165253365287,-0.00466352860710172,-0.0004406182406786227,0.05761612129940419,4,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,target_factor_monthly_easing,6,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,-0.003605383423877606,0.0033076840886645067,-1.0900023482391563,0.27571210966244575,-0.009046039593927094,0.0018352727461718827,-0.006894735941017492,-0.00031603090673771976,0.06228573169505769,7,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,target_factor_monthly_easing,12,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,-0.0084885011628338,0.004070754665948664,-2.085240172747086,0.03704750501844323,-0.015184296739549087,-0.0017927055861185117,-0.012536695230999333,-0.0044403070946682655,0.09069319881667937,13,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,target_factor_monthly_easing,24,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",222,2005-04,2023-10,-0.010683286477229097,0.005110546183825013,-2.0904392784947183,0.03657835762592592,-0.019089386903396677,-0.0022771860510615183,-0.0157655094172414,-0.005601063537216793,0.21326088186776537,25,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,timing_factor_monthly_easing,0,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",244,2005-04,2025-10,-0.0018349744470922084,0.0032595005719956395,-0.5629618423317961,0.573460867437991,-0.007196375784989635,0.003526426890805218,-0.005076410486239972,0.0014064615920555547,0.026599558287334957,1,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,timing_factor_monthly_easing,1,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-09,-0.0029060308627433355,0.004113294200292778,-0.7064972066759748,0.47987898921742067,-0.009671797746813367,0.0038597360213266955,-0.006996528706185445,0.0011844669806987743,0.04086868195831417,2,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,timing_factor_monthly_easing,3,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",241,2005-04,2025-07,-0.0016260757280225212,0.005188095527011546,-0.31342440006288314,0.7539582488525928,-0.010159733472598173,0.00690758201655313,-0.0067854182237044106,0.0035332667676593685,0.054592188513181594,4,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,timing_factor_monthly_easing,6,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",238,2005-04,2025-04,0.005005129034225822,0.007759049898840244,0.6450698345133656,0.5188819312158648,-0.007757372333579007,0.01776763040203065,-0.002710919303893695,0.012721177372345339,0.06189497734308402,7,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,timing_factor_monthly_easing,12,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",232,2005-04,2024-10,-0.0008288444307916797,0.0069612109578059585,-0.11906612740449339,0.905222966215119,-0.012279017522713143,0.010621328661129782,-0.007751475544467931,0.006093786682884571,0.07903603384055025,13,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,timing_factor_monthly_easing,24,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",220,2005-04,2023-10,-0.005258618364479414,0.0037896777671872282,-1.3876162269021786,0.1652539375842993,-0.011492083584814683,0.0009748468558558546,-0.009027293294883488,-0.00148994343407534,0.19534998320338504,25,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,fg_factor_monthly_easing,0,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",244,2005-04,2025-10,-3.7911841242522023e-05,0.0010187452945357566,-0.037214249180702715,0.9703141772792847,-0.0017135987338994072,0.001637775051414363,-0.001051011130376447,0.0009751874478914029,0.021970189732966605,1,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,fg_factor_monthly_easing,1,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-09,-0.0015285089672881465,0.0012519507341555553,-1.2209018498792052,0.22212318400188547,-0.0035877846731284697,0.0005307667385521769,-0.0027735212442593763,-0.00028349669031691675,0.03997167375959698,2,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,fg_factor_monthly_easing,3,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",241,2005-04,2025-07,-0.005724828787493844,0.0022890376860639264,-2.5009762060046596,0.01238514991885887,-0.009489960727644698,-0.001959696847342989,-0.008001180359364327,-0.0034484772156233605,0.08847012429209844,4,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,fg_factor_monthly_easing,6,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",238,2005-04,2025-04,-0.00570895353577922,0.0037998668945043762,-1.502408819644681,0.13299155999718099,-0.01195917837913757,0.0005412713075791309,-0.00948776112416686,-0.00193014594739158,0.07578323981662394,7,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,fg_factor_monthly_easing,12,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",232,2005-04,2024-10,-0.0033970126370657158,0.0023378031012270236,-1.4530790190511569,0.14620181566642476,-0.007242356547217385,0.00044833127308595375,-0.005721859360473138,-0.001072165913658294,0.08263138039868678,13,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,fg_factor_monthly_easing,24,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",220,2005-04,2023-10,-0.002069497065466096,0.002776188305122222,-0.7454454950508071,0.4560024494219582,-0.006635920468246643,0.0024969263373144507,-0.0048302994107696125,0.0006913052798374207,0.1941322925682306,25,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,qe_factor_monthly_easing,0,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",142,2014-01,2025-10,0.0010653624652199817,0.0019999070969674466,0.5327059776103805,0.5942371276070417,-0.0022241919767929125,0.004354916907232876,-0.0009234609130464276,0.003054185843486391,0.06759577739696876,1,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,qe_factor_monthly_easing,1,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",141,2014-01,2025-09,0.0035365732137525433,0.0023148326546625292,1.527787853963952,0.1265652188909122,-0.0002709876740548227,0.007344134101559909,0.0012345696320120313,0.005838576795493055,0.12848113321498045,2,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,qe_factor_monthly_easing,3,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",139,2014-01,2025-07,0.0023634172594969947,0.0028528044363300437,0.828454004557489,0.4074134331142699,-0.0023290284645837277,0.007055862983577717,-0.00047357660146717323,0.005200411120461162,0.19331542782185784,4,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,qe_factor_monthly_easing,6,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",136,2014-01,2025-04,0.005122035522451579,0.0034749062331888014,1.4740068303228038,0.14047975213759598,-0.0005936765985252992,0.010837747643428458,0.001666387625442267,0.00857768341946089,0.31371814141279364,7,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,qe_factor_monthly_easing,12,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",130,2014-01,2024-10,-0.0005852665807275967,0.0030429201113319044,-0.19233714961758297,0.8474781204138998,-0.005590424762375458,0.004419891600920264,-0.0036113224734191083,0.002440789311963915,0.5602113564705372,13,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,qe_factor_monthly_easing,24,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",118,2014-01,2023-10,0.0016092368607164866,0.0028724468013907197,0.5602320850423969,0.5753211447335511,-0.003115517678776193,0.006333991400209167,-0.0012472905050271543,0.004465764226460127,0.6068256195037702,25,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,weighted_composite_monthly_easing,0,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",246,2005-04,2025-10,-0.00507410805130139,0.010215267701586964,-0.4967180694161462,0.6193878783226235,-0.021876728180536938,0.011728512077934156,-0.015232761546242521,0.0050845454436397415,0.02394335920375268,1,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,weighted_composite_monthly_easing,1,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",245,2005-04,2025-09,-0.010980732526398921,0.012007083453155758,-0.9145212131854479,0.3604430364876374,-0.030730627293431175,0.008769162240633333,-0.022921271320747047,0.000959806267949205,0.0416871139931867,2,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,weighted_composite_monthly_easing,3,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",243,2005-04,2025-07,-0.024073070749840973,0.012444998522407732,-1.9343570597052637,0.05306924215493967,-0.04454327170682904,-0.003602869792852903,-0.03644909763698307,-0.011697043862698875,0.07042503556666957,4,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,weighted_composite_monthly_easing,6,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",240,2005-04,2025-04,-0.011215274107113066,0.015800809201047688,-0.7097911229995376,0.47783367470876603,-0.03720529243022455,0.014774744215998416,-0.026928513378188138,0.004497965163962007,0.060510886035234024,7,reduced_form_dynamic_transmission
ln_dax_real_de,real DAX,weighted_composite_monthly_easing,12,"L1_ln_dax_real_de,L2_ln_dax_real_de,L1_inflation_ea20_mom,L2_inflation_ea20_mom,L1_dfr_mavg,L2_dfr_mavg",234,2005-04,2024-10,-0.026110120694495864,0.013933187734710355,-1.873951689422108,0.06093708409503,-0.04902817507492996,-0.00319206631406177,-0.03996608907552002,-0.012254152313471711,0.08493172726229936,13,reduced_form_dynamic_transmission
