KEY,FREQ,REF_AREA,BANK_SELECTION,BLS_ITEM,BLS_COUNT,BLS_COUNT_DETAIL,TIME_HORIZON,EFFECT_DOMAIN,MARKET_ROLE,BLS_AGG_METHOD,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,COMPILING_ORG,DISS_ORG,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2005-Q3,28.14388993723221,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2005-Q4,34.49230402785216,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2006-Q1,44.836229243843526,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2006-Q2,16.634459508756407,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2006-Q3,3.9610350829903473,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2006-Q4,-6.271877314432235,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2007-Q1,-9.564512111017635,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2007-Q2,-27.525227306704014,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2007-Q3,-19.355567592397648,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2007-Q4,-17.144200970206544,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2008-Q1,-36.167398182757545,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2008-Q2,-56.772773213922314,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2008-Q3,-55.624844920052766,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2008-Q4,-62.546170625250106,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2009-Q1,-62.828923185172286,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2009-Q2,-28.93154246077867,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2009-Q3,3.471025113009363,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2009-Q4,9.458682351985795,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2010-Q1,16.27442597128076,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2010-Q2,-2.3550580249949817,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2010-Q3,23.577220048287153,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2010-Q4,9.168556699240376,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2011-Q1,22.77295468360479,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2011-Q2,-10.372117801001902,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2011-Q3,-3.0204007503141157,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2011-Q4,-24.176823935960265,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2012-Q1,-26.929467234633844,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2012-Q2,-41.503519508797964,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2012-Q3,-20.438817535285605,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2012-Q4,-23.76604967267073,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2013-Q1,-10.492275821443133,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2013-Q2,-25.929716672980017,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2013-Q3,-2.3949750541895636,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2013-Q4,5.1138722070737295,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2014-Q1,-3.1568656699910034,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2014-Q2,11.589102103290164,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2014-Q3,19.28162881256164,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2014-Q4,19.25595500714858,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2015-Q1,23.260886198142984,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2015-Q2,33.465867786723656,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2015-Q3,42.13637493602742,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2015-Q4,32.06088678739158,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2016-Q1,25.563592116486923,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2016-Q2,26.3562694360038,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2016-Q3,27.644050002427804,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2016-Q4,16.590854960782885,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2017-Q1,29.490743353306765,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2017-Q2,22.8056228913213,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2017-Q3,13.868325550579025,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2017-Q4,7.6631419005545185,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2018-Q1,2.503002497642104,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2018-Q2,8.92603759246101,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
BLS.Q.U2.ALL.Z.H.H.B3.ZZ.D.WFNET,Q,U2,ALL,Z,H,H,B3,ZZ,D,WFNET,2018-Q3,22.38715842458764,A,F,,,P3M,B,,,0,,Loan demand-Household,"Euro area (changing composition) - All banks - contract counterpart Household, motivation Loans for house purchase - Backward looking three months Loan demand Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate",PC,0
